PASSENGERS,UNIQUE_CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
1214.00,B6,JetBlue Airways,14293,PUJ,10721,BOS,699,8
1214.00,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,699,5
1214.00,F9,Frontier Airlines Inc.,11032,CUN,11193,CVG,722,4
1214.00,GCA,"Global Crossing Airlines, Inc.",12073,HAV,13303,MIA,699,4
1214.00,NK,Spirit Air Lines,11433,DTW,11032,CUN,722,4
1214.00,UA,United Air Lines Inc.,11618,EWR,11760,FRA,837,10
1214.00,UA,United Air Lines Inc.,12266,IAH,11868,GCM,888,4
1215.00,F9,Frontier Airlines Inc.,15304,TPA,14739,SDQ,722,7
1215.00,NK,Spirit Air Lines,11697,FLL,14739,SDQ,694,8
1215.00,WN,Southwest Airlines Co.,12990,LIR,12191,HOU,614,2
1216.00,3M,Silver Airways,11697,FLL,11534,ELH,442,8
1216.00,AA,American Airlines Inc.,13744,NRT,11298,DFW,887,3
1216.00,F9,Frontier Airlines Inc.,11032,CUN,11042,CLE,699,3
1216.00,HA,Hawaiian Airlines Inc.,14228,PPT,12173,HNL,696,7
1216.00,OH,PSA Airlines Inc.,11534,ELH,11057,CLT,631,6
1216.00,WN,Southwest Airlines Co.,10821,BWI,14293,PUJ,612,4
1217.00,9E,Endeavor Air Inc.,10397,ATL,13289,MHH,631,7
1217.00,AA,American Airlines Inc.,13303,MIA,14207,POP,614,10
1217.00,DL,Delta Air Lines Inc.,11651,FCO,10721,BOS,339,5
1218.00,B6,JetBlue Airways,10292,AMS,10721,BOS,721,9
1218.00,NK,Spirit Air Lines,11697,FLL,10486,BAQ,694,8
1218.00,OO,SkyWest Airlines Inc.,11433,DTW,16271,YYZ,638,2
1218.00,UA,United Air Lines Inc.,14771,SFO,11032,CUN,888,6
1218.00,YX,Republic Airline,12264,IAD,16149,YOW,677,2
1219.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,14677,SAL,617,4
1219.00,MQ,Envoy Air,14107,PHX,13514,MTY,673,5
1219.00,QX,Horizon Air,14747,SEA,16042,YEG,673,3
1219.00,UA,United Air Lines Inc.,12266,IAH,14293,PUJ,888,2
1220.00,AA,American Airlines Inc.,13303,MIA,11625,EZE,627,4
1220.00,DL,Delta Air Lines Inc.,11488,EDI,10397,ATL,626,5
1220.00,OO,SkyWest Airlines Inc.,16263,YYJ,14747,SEA,673,3
1220.00,WN,Southwest Airlines Co.,14832,SJD,14679,SAN,612,7
1221.00,3M,Silver Airways,11697,FLL,11534,ELH,442,4
1221.00,AA,American Airlines Inc.,13180,MBJ,11298,DFW,699,6
1221.00,AA,American Airlines Inc.,13303,MIA,14030,PBM,698,1
1221.00,MQ,Envoy Air,11298,DFW,16293,ZCL,673,9
1221.00,NK,Spirit Air Lines,11032,CUN,11298,DFW,694,3
1222.00,AS,Alaska Airlines Inc.,14312,PVR,14057,PDX,614,2
1222.00,UA,United Air Lines Inc.,12266,IAH,14637,RTB,614,9
1223.00,OO,SkyWest Airlines Inc.,16271,YYZ,13930,ORD,631,1
1223.00,WN,Southwest Airlines Co.,11697,FLL,11032,CUN,614,4
1223.00,WN,Southwest Airlines Co.,13232,MDW,14293,PUJ,838,8
1224.00,3M,Silver Airways,11534,ELH,11697,FLL,442,8
1224.00,AS,Alaska Airlines Inc.,14747,SEA,14832,SJD,839,3
1224.00,UA,United Air Lines Inc.,11988,GRU,12266,IAH,889,3
1225.00,NK,Spirit Air Lines,14681,SAP,13495,MSY,722,3
1225.00,UA,United Air Lines Inc.,14312,PVR,12266,IAH,698,7
1225.00,WN,Southwest Airlines Co.,11697,FLL,13180,MBJ,614,1
1226.00,AA,American Airlines Inc.,12990,LIR,10423,AUS,698,5
1226.00,OO,SkyWest Airlines Inc.,14107,PHX,13095,LTO,631,1
1227.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,11075,CMW,617,1
1227.00,DL,Delta Air Lines Inc.,10920,CDG,10721,BOS,696,1
1227.00,F9,Frontier Airlines Inc.,11042,CLE,14293,PUJ,699,6
1227.00,NK,Spirit Air Lines,11697,FLL,13218,MDE,694,8
1227.00,WN,Southwest Airlines Co.,12191,HOU,11032,CUN,614,8
1228.00,F9,Frontier Airlines Inc.,15016,STL,13180,MBJ,699,5
1228.00,UA,United Air Lines Inc.,14583,ROR,12016,GUM,614,5
1228.00,UA,United Air Lines Inc.,16229,YVR,13930,ORD,839,6
1229.00,AA,American Airlines Inc.,13594,MZT,14107,PHX,694,4
1229.00,AA,American Airlines Inc.,14012,PAP,13303,MIA,698,10
1229.00,F9,Frontier Airlines Inc.,11042,CLE,14293,PUJ,699,7
1229.00,MQ,Envoy Air,11372,DOM,13303,MIA,673,7
1229.00,WN,Southwest Airlines Co.,11032,CUN,10821,BWI,612,7
1230.00,MQ,Envoy Air,13514,MTY,14107,PHX,673,2
1230.00,OO,SkyWest Airlines Inc.,16271,YYZ,11433,DTW,638,2
1231.00,9E,Endeavor Air Inc.,13289,MHH,10397,ATL,631,7
1231.00,WN,Southwest Airlines Co.,14832,SJD,10423,AUS,612,4
1232.00,AA,American Airlines Inc.,14012,PAP,13303,MIA,698,9
1232.00,F9,Frontier Airlines Inc.,14739,SDQ,14843,SJU,699,1
1232.00,UA,United Air Lines Inc.,11292,DEN,16257,YYC,614,2
1232.00,UA,United Air Lines Inc.,12264,IAD,13043,LOS,887,2
1233.00,NK,Spirit Air Lines,12892,LAX,14832,SJD,694,7
1233.00,UA,United Air Lines Inc.,13180,MBJ,12264,IAD,614,1
1234.00,AA,American Airlines Inc.,13303,MIA,12693,KIN,838,6
1234.00,AS,Alaska Airlines Inc.,11874,GDL,12892,LAX,614,1
1234.00,WN,Southwest Airlines Co.,13180,MBJ,11697,FLL,614,2
1235.00,UA,United Air Lines Inc.,14293,PUJ,12266,IAH,888,9
1236.00,AA,American Airlines Inc.,13252,MEX,11298,DFW,698,1
1236.00,UA,United Air Lines Inc.,13930,ORD,13180,MBJ,614,4
1237.00,AA,American Airlines Inc.,16304,ZIH,11298,DFW,694,3
1237.00,DL,Delta Air Lines Inc.,14747,SEA,12972,LHR,339,10
1237.00,F9,Frontier Airlines Inc.,14293,PUJ,13204,MCO,699,2
1237.00,UA,United Air Lines Inc.,10846,BZE,11618,EWR,614,3
1237.00,WN,Southwest Airlines Co.,13204,MCO,13180,MBJ,838,3
1238.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,14681,SAP,617,8
1238.00,AS,Alaska Airlines Inc.,12892,LAX,14832,SJD,614,9
1238.00,MQ,Envoy Air,11298,DFW,11301,DGO,673,9
1238.00,NK,Spirit Air Lines,13204,MCO,14293,PUJ,722,4
1238.00,YV,Mesa Airlines Inc.,12266,IAH,16304,ZIH,673,3
1238.00,YX,Republic Airline,10721,BOS,16271,YYZ,673,1
1239.00,GCA,"Global Crossing Airlines, Inc.",11032,CUN,13303,MIA,694,7
1240.00,9E,Endeavor Air Inc.,11433,DTW,16217,YUL,631,3
1240.00,9E,Endeavor Air Inc.,16217,YUL,13487,MSP,638,3
1240.00,AA,American Airlines Inc.,11057,CLT,10411,AUA,699,9
1240.00,AS,Alaska Airlines Inc.,14832,SJD,14771,SFO,634,5
1241.00,9E,Endeavor Air Inc.,11907,GGT,10397,ATL,631,1
1241.00,B6,JetBlue Airways,10411,AUA,12478,JFK,699,6
1242.00,AA,American Airlines Inc.,13303,MIA,10517,BCN,889,3
1242.00,AS,Alaska Airlines Inc.,12892,LAX,14832,SJD,634,3
1242.00,UA,United Air Lines Inc.,13180,MBJ,12264,IAD,614,5
1242.00,WN,Southwest Airlines Co.,13204,MCO,13180,MBJ,838,1
1243.00,AA,American Airlines Inc.,11057,CLT,14153,PLS,614,3
1243.00,AA,American Airlines Inc.,13605,NAS,14100,PHL,699,2
1244.00,AA,American Airlines Inc.,12169,HND,11298,DFW,887,3
1244.00,DL,Delta Air Lines Inc.,14869,SLC,14312,PVR,614,8
1244.00,MQ,Envoy Air,11298,DFW,13514,MTY,673,2
1244.00,MQ,Envoy Air,13930,ORD,16163,YQB,673,8
1244.00,NK,Spirit Air Lines,11032,CUN,11298,DFW,722,8
1244.00,UA,United Air Lines Inc.,11032,CUN,11042,CLE,839,4
1244.00,WN,Southwest Airlines Co.,10411,AUA,13204,MCO,838,5
1245.00,B6,JetBlue Airways,12966,LGW,10721,BOS,721,3
1245.00,NK,Spirit Air Lines,12892,LAX,14312,PVR,694,8
1246.00,WN,Southwest Airlines Co.,11032,CUN,14683,SAT,838,8
1246.00,WN,Southwest Airlines Co.,12191,HOU,14838,SJO,614,1
1247.00,F9,Frontier Airlines Inc.,11032,CUN,11292,DEN,699,8
1248.00,UA,United Air Lines Inc.,13930,ORD,16257,YYC,694,4
1249.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,ELP,12010,GUA,619,4
1249.00,AS,Alaska Airlines Inc.,14832,SJD,14831,SJC,839,5
1249.00,WN,Southwest Airlines Co.,11032,CUN,10821,BWI,612,6
1250.00,NK,Spirit Air Lines,14012,PAP,11697,FLL,694,7
1250.00,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12073,HAV,13303,MIA,655,3
1251.00,F9,Frontier Airlines Inc.,14843,SJU,14739,SDQ,699,1
1251.00,MQ,Envoy Air,13303,MIA,11534,ELH,673,8
1252.00,AA,American Airlines Inc.,10517,BCN,12478,JFK,637,3
1252.00,DL,Delta Air Lines Inc.,10397,ATL,13180,MBJ,699,7
1252.00,DL,Delta Air Lines Inc.,12892,LAX,11032,CUN,614,4
1252.00,DL,Delta Air Lines Inc.,13180,MBJ,10397,ATL,699,7
1252.00,F9,Frontier Airlines Inc.,14293,PUJ,14843,SJU,699,4
1252.00,UA,United Air Lines Inc.,16271,YYZ,13930,ORD,614,9
1252.00,YV,Mesa Airlines Inc.,13799,OAX,12266,IAH,673,8
1253.00,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,699,5
1253.00,F9,Frontier Airlines Inc.,13198,MCI,11032,CUN,722,7
1253.00,F9,Frontier Airlines Inc.,14843,SJU,11032,CUN,722,5
1253.00,UA,United Air Lines Inc.,12016,GUM,14583,ROR,614,9
1253.00,WN,Southwest Airlines Co.,11032,CUN,10693,BNA,838,8
1254.00,DL,Delta Air Lines Inc.,10920,CDG,13487,MSP,339,3
1254.00,DL,Delta Air Lines Inc.,11433,DTW,13180,MBJ,699,3
1254.00,F9,Frontier Airlines Inc.,11292,DEN,14832,SJD,699,2
1254.00,UA,United Air Lines Inc.,13930,ORD,14293,PUJ,888,9
1254.00,UA,United Air Lines Inc.,14832,SJD,11618,EWR,614,5
1254.00,YX,Republic Airline,16163,YQB,11618,EWR,677,9
1255.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,12073,HAV,617,7
1255.00,AA,American Airlines Inc.,10411,AUA,13303,MIA,614,5
1255.00,AS,Alaska Airlines Inc.,14832,SJD,14831,SJC,614,3
1256.00,DL,Delta Air Lines Inc.,12972,LHR,13487,MSP,687,6
1256.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,16149,YOW,530,10
1256.00,NK,Spirit Air Lines,13204,MCO,14681,SAP,698,10
1256.00,OO,SkyWest Airlines Inc.,16115,YLW,14747,SEA,673,3
1256.00,QX,Horizon Air,14057,PDX,16229,YVR,673,9
1256.00,UA,United Air Lines Inc.,10846,BZE,11292,DEN,614,3
1256.00,YX,Republic Airline,16149,YOW,12264,IAD,677,2
1257.00,AA,American Airlines Inc.,10920,CDG,11298,DFW,887,3
1257.00,DL,Delta Air Lines Inc.,13180,MBJ,13487,MSP,614,4
1258.00,AS,Alaska Airlines Inc.,14831,SJC,14312,PVR,888,3
1258.00,DL,Delta Air Lines Inc.,10920,CDG,10397,ATL,626,7
1258.00,DL,Delta Air Lines Inc.,14312,PVR,13487,MSP,694,3
1258.00,UA,United Air Lines Inc.,16229,YVR,14771,SFO,614,2
1258.00,WN,Southwest Airlines Co.,14679,SAN,14832,SJD,612,7
1258.00,WN,Southwest Airlines Co.,14832,SJD,14893,SMF,614,6
1259.00,F9,Frontier Airlines Inc.,15016,STL,14293,PUJ,699,5
1259.00,NK,Spirit Air Lines,11433,DTW,11032,CUN,722,3
1259.00,WN,Southwest Airlines Co.,13180,MBJ,13232,MDW,838,6
1260.00,F9,Frontier Airlines Inc.,14293,PUJ,13930,ORD,721,8
1260.00,GCA,"Global Crossing Airlines, Inc.",13303,MIA,11032,CUN,694,7
1260.00,UA,United Air Lines Inc.,11618,EWR,10920,CDG,889,5
1261.00,DL,Delta Air Lines Inc.,10397,ATL,10521,BDA,698,9
1261.00,UA,United Air Lines Inc.,14771,SFO,16229,YVR,614,2
1262.00,AA,American Airlines Inc.,11298,DFW,14293,PUJ,699,1
1262.00,DL,Delta Air Lines Inc.,10397,ATL,15455,UIO,626,5
1262.00,F9,Frontier Airlines Inc.,14739,SDQ,15304,TPA,722,7
1262.00,PT,Piedmont Airlines,13930,ORD,16271,YYZ,675,6
1262.00,UA,United Air Lines Inc.,12016,GUM,12699,KIX,614,1
1262.00,UA,United Air Lines Inc.,13930,ORD,10411,AUA,888,3
1263.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,11075,CMW,617,2
1263.00,B6,JetBlue Airways,15084,SXM,12478,JFK,721,5
1264.00,AA,American Airlines Inc.,13303,MIA,11032,CUN,887,2
1264.00,AS,Alaska Airlines Inc.,12892,LAX,16304,ZIH,614,10
1264.00,DL,Delta Air Lines Inc.,10397,ATL,11651,FCO,359,10
1264.00,DL,Delta Air Lines Inc.,10397,ATL,13605,NAS,622,5
1264.00,F9,Frontier Airlines Inc.,11032,CUN,11298,DFW,722,9
1264.00,F9,Frontier Airlines Inc.,12889,LAS,11874,GDL,722,6
1264.00,UA,United Air Lines Inc.,11988,GRU,12264,IAD,624,3
1264.00,YX,Republic Airline,13930,ORD,16217,YUL,677,3
1265.00,NK,Spirit Air Lines,13514,MTY,10423,AUS,694,5
1265.00,ZW,Air Wisconsin Airlines Corp,16217,YUL,14100,PHL,629,10
1266.00,AS,Alaska Airlines Inc.,12892,LAX,13095,LTO,888,5
1266.00,MQ,Envoy Air,13514,MTY,14107,PHX,673,6
1267.00,F9,Frontier Airlines Inc.,11292,DEN,11032,CUN,699,8
1267.00,F9,Frontier Airlines Inc.,11874,GDL,12889,LAS,722,2
1267.00,UA,United Air Lines Inc.,11618,EWR,13560,MXP,626,2
1267.00,UA,United Air Lines Inc.,11793,FUK,12016,GUM,614,8
1268.00,DL,Delta Air Lines Inc.,14747,SEA,10920,CDG,687,3
1268.00,F9,Frontier Airlines Inc.,10397,ATL,14677,SAL,722,1
1268.00,F9,Frontier Airlines Inc.,11042,CLE,11032,CUN,699,3
1268.00,UA,United Air Lines Inc.,11618,EWR,16321,ZRH,626,3
1268.00,UA,United Air Lines Inc.,12264,IAD,14677,SAL,614,2
1269.00,AA,American Airlines Inc.,11988,GRU,12478,JFK,627,3
1269.00,DL,Delta Air Lines Inc.,12478,JFK,11435,DUB,626,3
1269.00,OO,SkyWest Airlines Inc.,11433,DTW,16271,YYZ,638,1
1270.00,AA,American Airlines Inc.,12478,JFK,11988,GRU,627,3
1270.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,13594,MZT,614,1
1271.00,AA,American Airlines Inc.,13605,NAS,11298,DFW,699,6
1271.00,AA,American Airlines Inc.,14030,PBM,13303,MIA,698,1
1271.00,AS,Alaska Airlines Inc.,12892,LAX,13095,LTO,888,6
1271.00,NK,Spirit Air Lines,11164,CTG,13204,MCO,694,5
1271.00,SY,Sun Country Airlines d/b/a MN Airlines,11244,CZM,13487,MSP,614,1
1271.00,UA,United Air Lines Inc.,11292,DEN,14838,SJO,614,7
1271.00,UA,United Air Lines Inc.,11618,EWR,14832,SJD,614,4
1271.00,UA,United Air Lines Inc.,13930,ORD,13560,MXP,887,4
1271.00,WN,Southwest Airlines Co.,13180,MBJ,11697,FLL,838,3
1272.00,AA,American Airlines Inc.,10423,AUS,12990,LIR,698,7
1272.00,WN,Southwest Airlines Co.,14293,PUJ,11697,FLL,838,2
1273.00,AS,Alaska Airlines Inc.,12892,LAX,13095,LTO,614,4
1273.00,DL,Delta Air Lines Inc.,13180,MBJ,13487,MSP,888,3
1273.00,NK,Spirit Air Lines,10529,BDL,13180,MBJ,722,2
1273.00,NK,Spirit Air Lines,11433,DTW,11032,CUN,722,8
1274.00,F9,Frontier Airlines Inc.,11032,CUN,13198,MCI,722,7
1275.00,AA,American Airlines Inc.,14153,PLS,11057,CLT,614,3
1275.00,F9,Frontier Airlines Inc.,10397,ATL,14838,SJO,722,4
1275.00,UA,United Air Lines Inc.,12173,HNL,13162,MAJ,614,4
1275.00,WN,Southwest Airlines Co.,11697,FLL,13180,MBJ,614,2
1275.00,WN,Southwest Airlines Co.,13930,ORD,11032,CUN,838,8
1275.00,WN,Southwest Airlines Co.,14838,SJO,12191,HOU,614,2
1276.00,AA,American Airlines Inc.,10423,AUS,14312,PVR,614,2
1276.00,AA,American Airlines Inc.,13303,MIA,10717,BON,698,4
1276.00,AS,Alaska Airlines Inc.,11032,CUN,12892,LAX,888,10
1276.00,DL,Delta Air Lines Inc.,10549,BER,12478,JFK,626,5
1276.00,UA,United Air Lines Inc.,13605,NAS,13930,ORD,694,1
1276.00,UA,United Air Lines Inc.,15183,TFS,11618,EWR,622,6
1277.00,AA,American Airlines Inc.,13303,MIA,10717,BON,698,8
1278.00,OO,SkyWest Airlines Inc.,14747,SEA,16263,YYJ,673,3
1279.00,AS,Alaska Airlines Inc.,14057,PDX,14832,SJD,888,3
1279.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,12264,IAD,530,9
1279.00,WN,Southwest Airlines Co.,11697,FLL,13180,MBJ,838,3
1279.00,WN,Southwest Airlines Co.,14838,SJO,12191,HOU,614,7
1280.00,UA,United Air Lines Inc.,13180,MBJ,13930,ORD,888,8
1280.00,WN,Southwest Airlines Co.,13930,ORD,11032,CUN,612,7
1280.00,YX,Republic Airline,11618,EWR,12073,HAV,673,9
1281.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,13930,ORD,530,6
1281.00,MQ,Envoy Air,13303,MIA,13289,MHH,673,8
1281.00,MQ,Envoy Air,13303,MIA,14637,RTB,673,9
1281.00,NK,Spirit Air Lines,12266,IAH,12010,GUA,694,4
1281.00,UA,United Air Lines Inc.,11292,DEN,14312,PVR,694,6
1281.00,WN,Southwest Airlines Co.,13232,MDW,11032,CUN,614,8
1282.00,AS,Alaska Airlines Inc.,11032,CUN,12892,LAX,614,10
1282.00,DL,Delta Air Lines Inc.,13560,MXP,10397,ATL,359,8
1283.00,AA,American Airlines Inc.,11298,DFW,10846,BZE,614,9
1283.00,OO,SkyWest Airlines Inc.,16271,YYZ,11433,DTW,638,8
1283.00,SY,Sun Country Airlines d/b/a MN Airlines,11298,DFW,14312,PVR,614,7
1284.00,OO,SkyWest Airlines Inc.,13514,MTY,13930,ORD,673,2
1284.00,UA,United Air Lines Inc.,13744,NRT,14771,SFO,627,5
1285.00,F9,Frontier Airlines Inc.,10397,ATL,14739,SDQ,722,7
1285.00,NK,Spirit Air Lines,13514,MTY,10423,AUS,694,1
1285.00,WN,Southwest Airlines Co.,12191,HOU,12990,LIR,838,3
1285.00,WN,Southwest Airlines Co.,13180,MBJ,11697,FLL,614,1
1286.00,B6,JetBlue Airways,11032,CUN,12478,JFK,721,10
1286.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,16149,YOW,530,7
1286.00,UA,United Air Lines Inc.,14312,PVR,11292,DEN,694,6
1286.00,UA,United Air Lines Inc.,14832,SJD,11618,EWR,614,8
1287.00,AS,Alaska Airlines Inc.,14747,SEA,14312,PVR,614,4
1287.00,MQ,Envoy Air,11298,DFW,16293,ZCL,673,10
1287.00,QX,Horizon Air,14747,SEA,16257,YYC,673,3
1287.00,UA,United Air Lines Inc.,11292,DEN,10846,BZE,614,4
1289.00,AA,American Airlines Inc.,11057,CLT,11868,GCM,699,1
1289.00,F9,Frontier Airlines Inc.,12693,KIN,10397,ATL,722,1
1289.00,UA,United Air Lines Inc.,10846,BZE,11292,DEN,614,2
1290.00,B6,JetBlue Airways,13605,NAS,13204,MCO,678,1
1290.00,DL,Delta Air Lines Inc.,10397,ATL,10521,BDA,698,4
1290.00,DL,Delta Air Lines Inc.,12972,LHR,14747,SEA,339,10
1290.00,G7,GoJet Airlines LLC d/b/a United Express,16271,YYZ,11618,EWR,530,7
1291.00,AA,American Airlines Inc.,13303,MIA,11915,GIG,627,10
1291.00,SY,Sun Country Airlines d/b/a MN Airlines,16304,ZIH,13487,MSP,614,2
1292.00,AA,American Airlines Inc.,13180,MBJ,13303,MIA,838,6
1292.00,B6,JetBlue Airways,10721,BOS,11032,CUN,699,9
1292.00,DL,Delta Air Lines Inc.,12277,ICN,14747,SEA,687,8
1293.00,AA,American Airlines Inc.,14838,SJO,13303,MIA,838,4
1293.00,AS,Alaska Airlines Inc.,14832,SJD,14679,SAN,634,3
1293.00,B6,JetBlue Airways,12478,JFK,14207,POP,699,8
1293.00,F9,Frontier Airlines Inc.,13204,MCO,13180,MBJ,722,8
1293.00,UA,United Air Lines Inc.,13930,ORD,14832,SJD,694,8
1293.00,YV,Mesa Airlines Inc.,12073,HAV,12266,IAH,673,2
1294.00,AS,Alaska Airlines Inc.,12892,LAX,14312,PVR,614,3
1294.00,DL,Delta Air Lines Inc.,13605,NAS,10721,BOS,614,2
1294.00,UA,United Air Lines Inc.,13930,ORD,14312,PVR,694,7
1294.00,WN,Southwest Airlines Co.,10821,BWI,14293,PUJ,838,1
1295.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14843,SJU,13068,LRM,617,7
1295.00,AS,Alaska Airlines Inc.,13095,LTO,12892,LAX,888,4
1295.00,G7,GoJet Airlines LLC d/b/a United Express,16149,YOW,13930,ORD,530,4
1295.00,PT,Piedmont Airlines,16271,YYZ,13930,ORD,675,3
1295.00,UA,United Air Lines Inc.,16229,YVR,12892,LAX,694,6
1296.00,NK,Spirit Air Lines,14293,PUJ,13204,MCO,722,4
1296.00,UA,United Air Lines Inc.,11032,CUN,12892,LAX,888,4
1296.00,UA,United Air Lines Inc.,12266,IAH,11874,GDL,694,4
1296.00,UA,United Air Lines Inc.,13930,ORD,16229,YVR,698,2
1296.00,UA,United Air Lines Inc.,14771,SFO,10292,AMS,627,3
1297.00,DL,Delta Air Lines Inc.,10397,ATL,14286,PTY,614,7
1297.00,F9,Frontier Airlines Inc.,14843,SJU,14739,SDQ,699,2
1297.00,WN,Southwest Airlines Co.,13180,MBJ,15016,STL,614,7
1298.00,AA,American Airlines Inc.,12693,KIN,13303,MIA,838,8
1298.00,B6,JetBlue Airways,13204,MCO,13605,NAS,678,1
1298.00,G7,GoJet Airlines LLC d/b/a United Express,13930,ORD,16149,YOW,530,6
1298.00,YX,Republic Airline,11618,EWR,16163,YQB,677,9
1299.00,AS,Alaska Airlines Inc.,14832,SJD,14057,PDX,888,2
1299.00,DL,Delta Air Lines Inc.,13487,MSP,10920,CDG,339,2
1299.00,OO,SkyWest Airlines Inc.,11433,DTW,16271,YYZ,638,8
1299.00,QX,Horizon Air,14057,PDX,16229,YVR,673,8
1299.00,SY,Sun Country Airlines d/b/a MN Airlines,13487,MSP,16304,ZIH,614,3
1299.00,UA,United Air Lines Inc.,12264,IAD,11435,DUB,622,2
1299.00,WN,Southwest Airlines Co.,14683,SAT,11032,CUN,614,7
1300.00,AA,American Airlines Inc.,13303,MIA,13252,MEX,614,5
1300.00,UA,United Air Lines Inc.,13560,MXP,11618,EWR,626,2
1300.00,WN,Southwest Airlines Co.,11292,DEN,11032,CUN,614,7
1301.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14293,PUJ,14843,SJU,617,8
1301.00,NK,Spirit Air Lines,12010,GUA,12266,IAH,694,5
1301.00,WN,Southwest Airlines Co.,11697,FLL,14293,PUJ,838,4
1301.00,WN,Southwest Airlines Co.,13180,MBJ,13204,MCO,838,3
1302.00,9E,Endeavor Air Inc.,11433,DTW,16217,YUL,631,1
1302.00,AA,American Airlines Inc.,13303,MIA,10575,BGI,614,7
1302.00,AA,American Airlines Inc.,14717,SCL,13303,MIA,887,3
1302.00,NK,Spirit Air Lines,13514,MTY,12266,IAH,698,6
1302.00,PT,Piedmont Airlines,14100,PHL,16163,YQB,675,6
1302.00,UA,United Air Lines Inc.,11292,DEN,14312,PVR,614,9
1302.00,UA,United Air Lines Inc.,13930,ORD,10411,AUA,888,6
1303.00,DL,Delta Air Lines Inc.,13487,MSP,10920,CDG,339,3
1303.00,F9,Frontier Airlines Inc.,14739,SDQ,15304,TPA,722,8
1303.00,NK,Spirit Air Lines,11164,CTG,13204,MCO,694,6
1304.00,AS,Alaska Airlines Inc.,14312,PVR,14747,SEA,839,4
1304.00,AS,Alaska Airlines Inc.,14771,SFO,14312,PVR,839,4
1304.00,DL,Delta Air Lines Inc.,12892,LAX,14832,SJD,622,4
1304.00,DL,Delta Air Lines Inc.,13487,MSP,13180,MBJ,888,3
1305.00,DL,Delta Air Lines Inc.,10397,ATL,10717,BON,614,1
1305.00,NK,Spirit Air Lines,14681,SAP,12266,IAH,694,5
1305.00,WN,Southwest Airlines Co.,11032,CUN,12191,HOU,614,2
1305.00,WN,Southwest Airlines Co.,13204,MCO,13180,MBJ,838,4
1305.00,YX,Republic Airline,11618,EWR,12073,HAV,673,10
1306.00,DL,Delta Air Lines Inc.,10397,ATL,11868,GCM,614,3
1306.00,F9,Frontier Airlines Inc.,11292,DEN,13180,MBJ,722,5
1306.00,F9,Frontier Airlines Inc.,13180,MBJ,10397,ATL,699,8
1306.00,F9,Frontier Airlines Inc.,13204,MCO,11032,CUN,722,8
1306.00,F9,Frontier Airlines Inc.,15304,TPA,14739,SDQ,722,6
1306.00,NK,Spirit Air Lines,11697,FLL,15923,XPL,722,7
1306.00,UA,United Air Lines Inc.,14312,PVR,13930,ORD,694,10
1307.00,9E,Endeavor Air Inc.,13289,MHH,10397,ATL,631,6
1307.00,AS,Alaska Airlines Inc.,14771,SFO,11032,CUN,839,3
1307.00,DL,Delta Air Lines Inc.,14312,PVR,10397,ATL,888,4
1308.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14843,SJU,14293,PUJ,617,5
1308.00,F9,Frontier Airlines Inc.,10397,ATL,14677,SAL,722,6
1309.00,AA,American Airlines Inc.,12478,JFK,11369,DOH,637,3
1309.00,DL,Delta Air Lines Inc.,10397,ATL,13605,NAS,622,1
1310.00,DL,Delta Air Lines Inc.,12972,LHR,12478,JFK,339,3
1310.00,SY,Sun Country Airlines d/b/a MN Airlines,11298,DFW,14312,PVR,614,6
1311.00,AA,American Airlines Inc.,10517,BCN,13303,MIA,889,2
1311.00,AA,American Airlines Inc.,13306,MID,11298,DFW,698,1
1311.00,AS,Alaska Airlines Inc.,14832,SJD,12892,LAX,839,7
1311.00,F9,Frontier Airlines Inc.,13204,MCO,14293,PUJ,721,5
1311.00,NK,Spirit Air Lines,11697,FLL,10570,BGA,722,3
1311.00,NK,Spirit Air Lines,14739,SDQ,11697,FLL,722,6
1311.00,UA,United Air Lines Inc.,11651,FCO,14771,SFO,627,5
1311.00,WN,Southwest Airlines Co.,10821,BWI,11032,CUN,838,10
1311.00,YV,Mesa Airlines Inc.,12073,HAV,12266,IAH,673,9
